student_id,weak_kcs,n_weak,weakest_5,related_kcs
user5044,Distance Between Points;Max Flow;graph matchings,3,Max Flow;graph matchings;Distance Between Points;Min Cut;2-sat,Priority Queue;graphs;math
user5052,Bitmask DP;Tree DFS;graph matchings;trees,4,graph matchings;Tree DFS;Bitmask DP;trees;Sliding Window,1D DP;DFS;bitmasks;data structures;graphs
user5069,Graph Representation;Hash Map;Max Flow;Ordered Set;flows;geometry;graph matchings,7,graph matchings;Max Flow;geometry;flows;Graph Representation,Priority Queue;data structures;graphs;shortest paths
user5077,Sliding Window;Stack;dsu;geometry,4,Sliding Window;Stack;geometry;dsu;Distance Between Points,Queue;sortings
user5086,Binary Lifting;Convex Hull;DP on DAG;Distance Between Points;Line Intersection;Max Flow;Sparse Table;geometry;graph matchings;graphs;shortest paths,11,Line Intersection;Convex Hull;geometry;Distance Between Points;shortest paths,Orientation Test;Priority Queue;Topological Sort;Tree DFS;data structures;dp;math;sortings
user5108,Binary Search on Answer;Fenwick Tree;Hash Map;Knapsack;Max Flow;Prime Sieve;Segment Tree;Stack;graph matchings,9,Fenwick Tree;Segment Tree;Hash Map;Prime Sieve;Max Flow,2D DP;Binary Search on Array;Priority Queue;Recursion;data structures;graphs;math;sortings
user511,,0,Max Flow;flows;graph matchings;Interval DP;Tree DFS,
user5111,Cycle Detection;DFS;geometry;graph matchings,4,geometry;graph matchings;Cycle Detection;DFS;Min Cut,BFS;Graph Representation
user5119,geometry;graph matchings,2,graph matchings;geometry;Orientation Test;Line Intersection;Distance Between Points,
user5142,Bitmask DP;Fast Exponentiation;Hash Map;Knapsack;Permutations;Tree DFS;Tree DP;flows;graph matchings;probabilities,10,Permutations;Fast Exponentiation;Hash Map;probabilities;Knapsack,1D DP;2D DP;DFS;bitmasks;combinatorics;data structures;dp;graphs;math;shortest paths
user5156,Hash Map;Stack;flows;graphs,4,graphs;Stack;Hash Map;flows;Tree DP,data structures;shortest paths
user5167,Backtracking;Combinations;Connected Components;Interval Scheduling;LCM;Sliding Window;Stack;State Simulation;bitmasks;divide and conquer;dp;dsu;graphs;number theory;shortest paths;trees;two pointers,17,divide and conquer;shortest paths;Sliding Window;trees;graphs,BFS;DFS;GCD;Queue;Recursion;brute force;data structures;math;sortings
user5187,BFS;Distance Between Points;Graph Representation;Line Intersection;geometry;graphs;shortest paths,7,Graph Representation;Line Intersection;shortest paths;geometry;BFS,Orientation Test;math
user5195,1D DP;Backtracking;Brute Force Enumeration;Combinations;Custom Comparator Sorting;Prime Sieve;State Simulation;bitmasks;combinatorics;constructive algorithms;data structures;dp;dsu;geometry;interactive;sortings,16,Prime Sieve;bitmasks;interactive;dsu;State Simulation,Queue;Recursion;Simulation;Stack;brute force;implementation;math
user5198,Ordered Set;flows;geometry,3,geometry;Ordered Set;flows;Line Intersection;Distance Between Points,data structures;graphs;shortest paths
user520,Distance Between Points;Tree DP;chinese remainder theorem;geometry;interactive;string suffix structures,6,geometry;string suffix structures;chinese remainder theorem;Distance Between Points;interactive,Modular Arithmetic;Modular Inverse;Simulation;Tree DFS;binary search;dp;math;sortings;strings
user5202,Binary Search on Array;Bitmask Enumeration;binary search;bitmasks;graphs;sortings;trees,7,graphs;Bitmask Enumeration;binary search;trees;bitmasks,brute force;data structures;math
user5204,2D DP;Bitmask Enumeration;DP on DAG;Distance Between Points;Hash Map;Monotonic Stack;Topological Sort;Two Pointers on Sorted Array;binary search;data structures;dp;dsu;flows;geometry;graphs;two pointers,16,two pointers;Hash Map;DP on DAG;Bitmask Enumeration;Topological Sort,1D DP;Connected Components;DFS;Queue;Recursion;Stack;brute force;math;shortest paths;sortings
user5210,Hash Map;Priority Queue;Recursion;String Matching;Tree DP;divide and conquer;dsu;games;graph matchings;graphs;shortest paths;trees;two pointers,13,shortest paths;graph matchings;Hash Map;trees;graphs,Queue;Stack;Tree DFS;combinatorics;data structures;dp;math
user5217,Graph Representation;Hash Map;graphs;number theory,4,Graph Representation;number theory;Hash Map;graphs;Knapsack,data structures;math
user522,,0,strings;Binary Search on Array;constructive algorithms;dp;Hash Map,
user5235,1D DP;Binary Lifting;DP on DAG;Difference Array;Dijkstra;Fenwick Tree;Graph Representation;Prime Factorization;Prime Sieve;Tree DP;binary search;data structures;divide and conquer;dp;graphs;shortest paths,16,Dijkstra;shortest paths;Binary Lifting;graphs;divide and conquer,Priority Queue;Recursion;Sparse Table;Stack;Topological Sort;Tree DFS;brute force;math;sortings
user5236,2D DP;Max Flow;flows;graphs;shortest paths,5,Max Flow;flows;shortest paths;graphs;2D DP,1D DP;Priority Queue
user5251,Dijkstra;Distance Between Points;Max Flow;Orientation Test;Polygon Area;flows;shortest paths,7,shortest paths;Orientation Test;Polygon Area;Dijkstra;Distance Between Points,Graph Representation;Priority Queue;graphs;math
user5254,BFS;Bipartite Graph Check;Cycle Detection;Line Intersection;Longest Common Subsequence;Meet-in-the-middle;flows;geometry;graph matchings,9,Cycle Detection;geometry;Line Intersection;graph matchings;Bipartite Graph Check,1D DP;DFS;Distance Between Points;Graph Representation;Orientation Test;brute force;dp;graphs;shortest paths
user5259,Priority Queue;binary search;geometry;shortest paths;string suffix structures,5,Priority Queue;geometry;shortest paths;binary search;string suffix structures,Queue;Stack;graphs;sortings;strings
user5274,Prime Factorization;Queue;Segment Tree;Tree DFS;Tree DP;divide and conquer;trees,7,Tree DFS;Tree DP;Queue;trees;Prime Factorization,DFS;Prime Sieve;Recursion;Stack;data structures;dp;graphs
user5276,2-sat;Strongly Connected Components;Tree DP;shortest paths;ternary search,5,shortest paths;Tree DP;2-sat;ternary search;Strongly Connected Components,BFS;Binary Search on Answer;Tree DFS;dp;graphs
user5288,Fast Exponentiation;Max Flow;flows;graph matchings;hashing;string suffix structures,6,string suffix structures;Max Flow;Fast Exponentiation;flows;hashing,Hash Map;Priority Queue;binary search;graphs;math;shortest paths;sortings;strings
user5303,2D DP;Custom Comparator Sorting;DFS;Prime Sieve;Tree DFS;Tree DP;divide and conquer;flows;geometry;graph matchings;graphs;interactive;trees,13,Prime Sieve;divide and conquer;graph matchings;Tree DFS;graphs,1D DP;Graph Representation;Simulation;data structures;dp;math;shortest paths;sortings
user533,Convex Hull;Line Intersection;Max Flow;Ordered Set;geometry;graph matchings,6,geometry;Line Intersection;Convex Hull;graph matchings;Ordered Set,Distance Between Points;Orientation Test;Priority Queue;data structures;graphs;sortings
user5332,Meet-in-the-middle;Multiset;Prefix Sum;Priority Queue;Stack;bitmasks;geometry,7,Stack;geometry;Priority Queue;Multiset;Meet-in-the-middle,Hash Map;Queue;brute force;data structures;dp;math
user5334,Greedy Sorting;Mo's Algorithm;Priority Queue;Sqrt Decomposition;dsu,5,Priority Queue;dsu;Greedy Sorting;Sqrt Decomposition;Mo's Algorithm,Queue;Segment Tree;Sliding Window;Stack;sortings
user5338,flows;hashing,2,flows;hashing;string suffix structures;graph matchings;Cycle Detection,Hash Map;graphs;shortest paths;strings
user5356,1D DP;Bitmask DP;Distance Between Points;Knapsack;Max Flow;Meet-in-the-middle;dp;graphs,8,Bitmask DP;Knapsack;Meet-in-the-middle;graphs;Distance Between Points,2D DP;Priority Queue;Recursion;bitmasks;brute force;data structures;math
user536,2D DP;BFS;Bitmask Enumeration;Convex Hull;Distance Between Points;Max Flow;Ordered Set;Prime Sieve;Recursion;binary search;bitmasks;data structures;divide and conquer;dp;dsu;flows;geometry;shortest paths;string suffix structures;trees,20,geometry;Bitmask Enumeration;Convex Hull;bitmasks;Distance Between Points,1D DP;Graph Representation;Orientation Test;Priority Queue;Queue;Stack;brute force;graphs;math;sortings;strings
user5373,2-sat;BFS;Convex Hull;Difference Array;Line Intersection;Meet-in-the-middle;Polygon Area;Stack;Topological Sort;dsu;expression parsing;games;geometry;graph matchings;graphs;math;number theory;shortest paths;ternary search,19,Polygon Area;BFS;games;Stack;2-sat,Binary Search on Answer;Connected Components;DFS;Distance Between Points;Graph Representation;Orientation Test;Queue;String Matching;Strongly Connected Components;brute force;combinatorics;dp;sortings
user5397,Knapsack;Max Flow;Orientation Test;geometry;graph matchings,5,geometry;Orientation Test;graph matchings;Max Flow;Knapsack,2D DP;Distance Between Points;Priority Queue;graphs
user5409,Binary Search on Answer;Binary Search on Array;Connected Components;Coordinate Compression;Dijkstra;Monotonic Stack;Prime Factorization;Recursion;Tree DFS;binary search;data structures;divide and conquer;graphs;shortest paths;string suffix structures;trees,16,divide and conquer;shortest paths;trees;graphs;binary search,BFS;DFS;Graph Representation;Prime Sieve;Priority Queue;Stack;dp;sortings;strings
user5424,Binary Search on Array;Combinations;Line Intersection;Max Flow;Simulation;String Matching;binary search;combinatorics;data structures;flows;graph matchings;graphs;hashing,13,graphs;hashing;binary search;String Matching;graph matchings,Distance Between Points;Hash Map;Orientation Test;Priority Queue;math;shortest paths;sortings;strings
user5425,geometry,1,geometry;graph matchings;shortest paths;Strongly Connected Components;Interval DP,
user5429,BFS;Coordinate Compression;Dijkstra;Knapsack;Min Cut;Orientation Test;Polygon Area;Tree DFS;Tree DP;Two Pointers on Sorted Array;binary search;brute force;constructive algorithms;data structures;divide and conquer;flows;geometry;graph matchings;graphs;greedy;shortest paths;sortings;ternary search;trees,24,shortest paths;Min Cut;BFS;divide and conquer;Coordinate Compression,2D DP;Binary Search on Answer;DFS;Distance Between Points;Graph Representation;Max Flow;Priority Queue;dp;implementation;math
user5459,Binary Lifting;Connected Components;Dijkstra;Graph Representation;KMP;Line Intersection;Lowest Common Ancestor;Max Flow;Palindrome Detection;Priority Queue;divide and conquer;flows;games;geometry;graphs;hashing;shortest paths;string suffix structures;strings,19,Graph Representation;Connected Components;Dijkstra;Binary Lifting;divide and conquer,BFS;DFS;Distance Between Points;Hash Map;Orientation Test;Prefix Function;Queue;Sparse Table;Stack;String Matching;Tree DFS;binary search;combinatorics;data structures;dp;math;sortings
user547,,0,geometry;flows;Bipartite Graph Check;DFS;Tree DP,
user5487,data structures;dsu;graphs;number theory;two pointers,5,two pointers;dsu;data structures;graphs;number theory,Queue;Stack;math
user5491,Connected Components;Dijkstra;shortest paths,3,shortest paths;Connected Components;Dijkstra;geometry;graph matchings,BFS;DFS;Graph Representation;Priority Queue;graphs
user5494,Binary Lifting;Distance Between Points;Graph Representation;Priority Queue;Tree DP;graph matchings;shortest paths,7,shortest paths;Priority Queue;Graph Representation;Tree DP;graph matchings,Queue;Sparse Table;Stack;Tree DFS;dp;graphs;math
user5497,Max Flow;divide and conquer;flows,3,Max Flow;divide and conquer;flows;Interval DP;2-sat,Priority Queue;dp;graphs;shortest paths
user5500,2-sat;2D DP;Binary Lifting;Bitmask Enumeration;Cycle Detection;DFS;GCD;Graph Representation;Polygon Area;String Matching;geometry;graph matchings;graphs;hashing;math;number theory;string suffix structures;strings;trees,19,geometry;Graph Representation;Polygon Area;string suffix structures;Bitmask Enumeration,1D DP;BFS;Distance Between Points;Hash Map;Sparse Table;Strongly Connected Components;Tree DFS;binary search;data structures;sortings
user5515,1D DP;Bipartite Graph Check;Connected Components;Stack;String Matching;data structures;dsu;flows;geometry;graph matchings;graphs;shortest paths,12,Bipartite Graph Check;dsu;graphs;data structures;shortest paths,BFS;DFS;Queue;Recursion
user5516,Bitmask Enumeration;Custom Comparator Sorting;Priority Queue;bitmasks;data structures;sortings,6,data structures;Bitmask Enumeration;bitmasks;Custom Comparator Sorting;Priority Queue,Queue;Stack;brute force;math
user5521,Connected Components;Cycle Detection;Tree DFS;Tree DP;shortest paths;trees,6,Tree DP;trees;Cycle Detection;Connected Components;Tree DFS,BFS;DFS;data structures;dp;graphs
user5533,Binary Search on Answer;Interval DP;Permutations;Tree DFS;Tree DP;binary search;combinatorics;dsu;games;graphs;hashing;sortings;trees;two pointers,14,trees;Tree DP;Tree DFS;Permutations;two pointers,2D DP;Binary Search on Array;DFS;Hash Map;Queue;Stack;data structures;dp;math;strings
user5536,Interval DP;flows;hashing;interactive;string suffix structures,5,Interval DP;string suffix structures;interactive;hashing;flows,2D DP;Hash Map;Simulation;binary search;graphs;shortest paths;sortings;strings
user5539,Dijkstra;Stack;Tree DFS;data structures;geometry;shortest paths;trees,7,Dijkstra;Stack;Tree DFS;shortest paths;trees,DFS;Graph Representation;Priority Queue;graphs
user5550,Binary Search on Array;Bitmask Enumeration;Connected Components;DFS;Fenwick Tree;Longest Increasing Subsequence;Mo's Algorithm;Ordered Set;Prefix Sum;Segment Tree;Simulation;Stack;Tree DFS;Tree DP;Trie;Two Pointers on Sorted Array;binary search;brute force;combinatorics;data structures;divide and conquer;graphs;hashing;interactive;number theory;string suffix structures;strings;trees;two pointers,29,string suffix structures;Fenwick Tree;Binary Search on Array;Tree DP;hashing,1D DP;BFS;Graph Representation;Hash Map;Recursion;Sliding Window;Sqrt Decomposition;String Matching;dp;implementation;math;sortings
user5558,Binary Search on Answer;Fast Exponentiation;Fenwick Tree;Modular Inverse;Segment Tree;Tree DFS;Tree DP;geometry;interactive,9,interactive;Fenwick Tree;Modular Inverse;Segment Tree;Fast Exponentiation,Binary Search on Array;DFS;Modular Arithmetic;Recursion;Simulation;data structures;dp;math;sortings
user5560,Bitmask DP;DFS;Digit DP;Expected Value;Graph Representation;Interval DP;Line Intersection;geometry;graph matchings;hashing;probabilities,11,Graph Representation;Line Intersection;geometry;graph matchings;DFS,1D DP;2D DP;Distance Between Points;Hash Map;Orientation Test;bitmasks;combinatorics;strings
user5566,Dijkstra;Graph Representation;Tree DFS,3,Dijkstra;Graph Representation;Tree DFS;geometry;2-sat,DFS;Priority Queue
user5567,Bitmask DP;Combinations;Knapsack;Orientation Test;Tree Diameter;geometry;graph matchings,7,geometry;Orientation Test;Knapsack;Bitmask DP;Tree Diameter,1D DP;2D DP;Distance Between Points;Tree DFS;bitmasks;math
user5577,strings,1,strings;graph matchings;trees;graphs;shortest paths,data structures
user5578,1D DP;Binary Search on Answer;Line Intersection;Tree DFS;binary search;divide and conquer;games;geometry;ternary search,9,Line Intersection;ternary search;games;geometry;divide and conquer,Binary Search on Array;DFS;Distance Between Points;Orientation Test;Recursion;combinatorics;data structures;dp;graphs;math;sortings
user5591,DFS;Max Flow;geometry,3,geometry;DFS;Max Flow;graph matchings;Tree Diameter,Graph Representation;Priority Queue;graphs
user5603,geometry,1,geometry;Distance Between Points;graph matchings;2-sat;flows,
