student_id,weak_kcs,n_weak,weakest_5,related_kcs
user4308,Max Flow;Polygon Area;Priority Queue;flows;geometry,5,Max Flow;geometry;Polygon Area;Priority Queue;flows,Distance Between Points;Queue;Stack;graphs;shortest paths
user4314,Connected Components;flows;geometry,3,geometry;flows;Connected Components;Orientation Test;Distance Between Points,BFS;DFS;graphs;shortest paths
user4316,Monotonic Stack;Prime Factorization;Prime Sieve;Suffix Automaton;geometry;shortest paths;string suffix structures;strings,8,string suffix structures;geometry;shortest paths;Prime Factorization;strings,Stack;String Matching;Z Algorithm;binary search;data structures;graphs;math;sortings
user4318,Connected Components;Distance Between Points;Orientation Test;flows;geometry;graph matchings;shortest paths,7,Distance Between Points;Orientation Test;graph matchings;shortest paths;geometry,BFS;DFS;graphs;math
user4328,Binary Search on Answer;Bipartite Graph Check;Dijkstra;Distance Between Points;Prime Factorization;Segment Tree;Tree DP;graph matchings;graphs;shortest paths,10,Distance Between Points;graph matchings;shortest paths;Segment Tree;Prime Factorization,BFS;Binary Search on Array;DFS;Graph Representation;Prime Sieve;Priority Queue;Recursion;Tree DFS;data structures;dp;math
user4331,0-1 BFS;2-sat;BFS;Bipartite Graph Check;Connected Components;Convex Hull;DFS;Dijkstra;Distance Between Points;Interval DP;Line Intersection;Max Flow;Ordered Set;Orientation Test;Priority Queue;flows;geometry;graph matchings,18,Line Intersection;Orientation Test;Convex Hull;geometry;graph matchings,2D DP;Deque;Graph Representation;Queue;Stack;Strongly Connected Components;data structures;graphs;math;shortest paths;sortings
user4340,Coordinate Compression;Line Intersection;Priority Queue;Stack;divide and conquer;flows;geometry;graph matchings;shortest paths,9,geometry;flows;Line Intersection;graph matchings;shortest paths,Distance Between Points;Orientation Test;Queue;dp;graphs;sortings
user4371,Segment Tree;geometry,2,geometry;Segment Tree;Interval Scheduling;BFS;Prime Factorization,Recursion;data structures
user4377,Cycle Detection;flows;geometry;graph matchings;shortest paths,5,geometry;flows;graph matchings;Cycle Detection;shortest paths,BFS;DFS;graphs
user4384,Distance Between Points;fft;flows;geometry;graph matchings;probabilities,6,geometry;graph matchings;Distance Between Points;flows;probabilities,combinatorics;dp;graphs;math;shortest paths
user4392,Bitmask Enumeration;Distance Between Points;Fenwick Tree;Priority Queue;geometry,5,geometry;Fenwick Tree;Distance Between Points;Priority Queue;Bitmask Enumeration,Queue;Stack;data structures;math;sortings
user4408,Dijkstra;Distance Between Points;Topological Sort;dsu;geometry;shortest paths,6,Distance Between Points;geometry;shortest paths;Dijkstra;Topological Sort,Connected Components;DFS;Graph Representation;Priority Queue;Queue;Stack;graphs;math
user442,BFS;DFS;Distance Between Points;Interval Scheduling;Sliding Window;divide and conquer;flows;geometry;graph matchings;graphs;shortest paths;string suffix structures;ternary search;trees,14,Distance Between Points;string suffix structures;divide and conquer;shortest paths;flows,Binary Search on Answer;Graph Representation;binary search;data structures;dp;math;sortings;strings
user4426,Dijkstra;Orientation Test;Priority Queue;Stack;State Simulation;Tree DP;geometry,7,Tree DP;Stack;geometry;Dijkstra;Priority Queue,Distance Between Points;Graph Representation;Queue;Recursion;Tree DFS;dp
user4440,2-sat;2D DP;BFS;Dijkstra;Max Flow;Strongly Connected Components;flows;geometry;graph matchings;graphs;shortest paths,11,geometry;shortest paths;BFS;graph matchings;Max Flow,1D DP;Graph Representation;Priority Queue
user4443,Bipartite Graph Check;Dijkstra;Distance Between Points;Knapsack;Priority Queue;Tree DP;flows;geometry;graph matchings;shortest paths,10,Distance Between Points;graph matchings;geometry;Dijkstra;flows,2D DP;BFS;DFS;Graph Representation;Queue;Stack;Tree DFS;dp;graphs;math
user4454,BFS;Tree DFS;Tree DP;divide and conquer;geometry;graphs;shortest paths;trees,8,shortest paths;geometry;divide and conquer;Tree DP;graphs,DFS;Graph Representation;data structures;dp
user4459,Binary Lifting;Binary Search on Answer;Binary Search on Array;Distance Between Points;Segment Tree;geometry;trees,7,Distance Between Points;geometry;Binary Lifting;trees;Binary Search on Array,Recursion;Sparse Table;Tree DFS;data structures;graphs;math;sortings
user4461,2-sat;Distance Between Points;Knapsack;Priority Queue;divide and conquer;flows;geometry;graph matchings,8,Distance Between Points;graph matchings;geometry;flows;Priority Queue,2D DP;Queue;Stack;Strongly Connected Components;dp;graphs;math;shortest paths
user4466,Distance Between Points;Max Flow;Tree DFS;Tree DP;flows;geometry,6,geometry;Distance Between Points;Max Flow;flows;Tree DFS,DFS;Priority Queue;dp;graphs;math;shortest paths
user447,Dijkstra;Meet-in-the-middle;flows;geometry,4,geometry;flows;Dijkstra;Meet-in-the-middle;fft,Graph Representation;Priority Queue;brute force;dp;graphs;shortest paths
user4477,Dijkstra;Max Flow;flows;geometry;graph matchings;shortest paths,6,geometry;Max Flow;flows;graph matchings;shortest paths,Graph Representation;Priority Queue;graphs
user4493,Priority Queue;Tree DP;binary search;flows;geometry;shortest paths,6,geometry;flows;binary search;shortest paths;Tree DP,Queue;Stack;Tree DFS;dp;graphs;sortings
user4499,fft;flows;graphs,3,flows;graphs;fft;Max Flow;strings,dp;shortest paths
user4536,Binary Search on Array;Prime Factorization;dsu;shortest paths;string suffix structures,5,string suffix structures;Binary Search on Array;shortest paths;dsu;Prime Factorization,Prime Sieve;Queue;Stack;binary search;graphs;sortings;strings
user4549,Binary Search on Array;Priority Queue;Segment Tree;divide and conquer;geometry;graphs;interactive;shortest paths;trees,9,geometry;divide and conquer;shortest paths;Binary Search on Array;trees,Queue;Recursion;Simulation;Stack;data structures;dp;sortings
user4558,BFS;Difference Array;Graph Representation;Ordered Set;flows;graph matchings;shortest paths,7,BFS;Graph Representation;Ordered Set;graph matchings;shortest paths,Stack;data structures;graphs
user4561,Connected Components;Convex Hull;Custom Comparator Sorting;Distance Between Points;Line Intersection;Monotonic Stack;Queue;flows;geometry;graph matchings;shortest paths,11,Convex Hull;Distance Between Points;graph matchings;geometry;Line Intersection,BFS;DFS;Orientation Test;Stack;graphs;math;sortings
user457,BFS;Interval DP;Priority Queue;flows;geometry;graph matchings,6,geometry;graph matchings;Priority Queue;flows;Interval DP,2D DP;Graph Representation;Queue;Stack;graphs;shortest paths
user4579,,0,Binary Search on Answer;binary search;Knapsack;dsu;graphs,
user4598,Convex Hull;flows;geometry,3,geometry;Convex Hull;flows;Max Flow;Dijkstra,Distance Between Points;Orientation Test;graphs;shortest paths;sortings
user46,Bitmask Enumeration;Ordered Set;Sliding Window;bitmasks;flows;geometry,6,geometry;flows;Sliding Window;Bitmask Enumeration;Ordered Set,brute force;data structures;graphs;math;shortest paths;sortings
user4601,BFS;Bipartite Graph Check;Dijkstra;Orientation Test;Priority Queue;flows;geometry;shortest paths,8,Orientation Test;geometry;Dijkstra;flows;Priority Queue,DFS;Distance Between Points;Graph Representation;Queue;Stack;graphs
user4617,DP on DAG;Dijkstra;Distance Between Points;Knapsack;Max Flow;Priority Queue;Stack;Topological Sort;Tree Diameter;divide and conquer;flows;geometry;hashing;shortest paths,14,Max Flow;geometry;flows;Priority Queue;divide and conquer,2D DP;Connected Components;DFS;Graph Representation;Hash Map;Queue;Tree DFS;dp;graphs;math;strings
user4619,Difference Array;Distance Between Points;Orientation Test;Prefix Sum;Prime Factorization;Prime Sieve;data structures;dsu;geometry;graphs;interactive;math;number theory;trees,14,Prime Factorization;Prime Sieve;Difference Array;number theory;geometry,Queue;Simulation;Stack
user463,Distance Between Points;Hash Map;Segment Tree;geometry;graph matchings;graphs;shortest paths;trees,8,geometry;Distance Between Points;shortest paths;Hash Map;graph matchings,Recursion;data structures;math
user4650,BFS;Bipartite Graph Check;DFS;Dijkstra;divide and conquer;flows;geometry;graphs;shortest paths,9,geometry;Dijkstra;Bipartite Graph Check;shortest paths;flows,Graph Representation;Priority Queue;dp
user4655,Binary Search on Answer;Binary Search on Array;Bipartite Graph Check;Cycle Detection;Dijkstra;Meet-in-the-middle;Tree DP;flows;geometry;graph matchings;graphs;shortest paths;string suffix structures,13,shortest paths;flows;graph matchings;Tree DP;geometry,BFS;DFS;Graph Representation;Priority Queue;Tree DFS;binary search;brute force;dp;sortings;strings
user466,Tree DP;geometry;probabilities;shortest paths,4,geometry;shortest paths;Tree DP;probabilities;Distance Between Points,Tree DFS;combinatorics;dp;graphs
user4666,2-sat;Binary Search on Array;Custom Comparator Sorting;Dijkstra;Distance Between Points;Line Intersection;Max Flow;Orientation Test;bitmasks;fft;flows;geometry;graph matchings;graphs,14,Orientation Test;Line Intersection;graph matchings;geometry;flows,Graph Representation;Priority Queue;Strongly Connected Components;brute force;dp;math;shortest paths;sortings
user4672,Bipartite Graph Check;Priority Queue;Sliding Window;Stack;Tree DFS;Tree DP;flows;geometry;graph matchings;shortest paths;two pointers,11,geometry;two pointers;Sliding Window;shortest paths;Tree DP,BFS;DFS;Queue;data structures;dp;graphs;sortings
user4675,2D DP;Bitmask DP;Bitmask Enumeration;Dijkstra;Distance Between Points;Queue;Segment Tree;binary search;bitmasks;brute force;data structures;divide and conquer;flows;games;geometry;graphs;shortest paths;sortings;trees,19,Segment Tree;shortest paths;data structures;flows;Queue,1D DP;Graph Representation;Priority Queue;Recursion;Stack;combinatorics;dp;implementation;math
user4682,Bipartite Graph Check;Bitmask DP;Dijkstra;Knapsack;LCM;Max Flow;Suffix Array;chinese remainder theorem;flows;graph matchings;shortest paths;string suffix structures;ternary search,13,graph matchings;Dijkstra;shortest paths;flows;LCM,1D DP;2D DP;BFS;Binary Search on Answer;DFS;GCD;Graph Representation;Modular Arithmetic;Modular Inverse;Priority Queue;String Matching;binary search;bitmasks;graphs;sortings;strings
user4685,Prefix Function;Topological Sort;geometry,3,geometry;Topological Sort;Prefix Function;Distance Between Points;Shortest Path in DAG,Connected Components;DFS;String Matching
user4686,Distance Between Points;Greedy Sorting;Polygon Area;Sliding Window;Two Pointers on Sorted Array;geometry;greedy;sortings;two pointers,9,two pointers;Two Pointers on Sorted Array;geometry;Greedy Sorting;Polygon Area,brute force;data structures;math
user4690,String Matching;Suffix Automaton;binary search;data structures;graphs;hashing;sortings;string suffix structures;strings;trees;two pointers,11,two pointers;string suffix structures;hashing;data structures;graphs,Hash Map;Z Algorithm
user4706,2D DP;Dijkstra;flows;geometry,4,geometry;2D DP;Dijkstra;flows;Distance Between Points,1D DP;Graph Representation;Priority Queue;graphs;shortest paths
user4710,BFS;Line Intersection;Max Flow;flows;geometry;graph matchings;graphs;shortest paths,8,shortest paths;flows;geometry;Max Flow;graph matchings,Distance Between Points;Graph Representation;Orientation Test;Priority Queue
user4718,Fenwick Tree;geometry,2,geometry;Fenwick Tree;flows;Topological Sort;divide and conquer,data structures;sortings
user473,DFS;Dijkstra;Interval DP;Max Flow;Topological Sort;flows;geometry;graph matchings,8,Dijkstra;graph matchings;geometry;Max Flow;flows,2D DP;Connected Components;Graph Representation;Priority Queue;graphs;shortest paths
user4734,Coordinate Compression;Segment Tree;divide and conquer;geometry;two pointers,5,geometry;Segment Tree;Coordinate Compression;two pointers;divide and conquer,Recursion;data structures;dp;graphs;sortings
user4737,Digit DP;flows;geometry,3,flows;geometry;Digit DP;Max Flow;graph matchings,1D DP;graphs;shortest paths
user475,flows;shortest paths;two pointers,3,flows;shortest paths;two pointers;graph matchings;Dijkstra,data structures;graphs
user4758,Bipartite Graph Check;Connected Components;Cycle Detection;DFS;Dijkstra;Graph Representation;Polygon Area;Priority Queue;geometry;graphs;shortest paths,11,Polygon Area;geometry;shortest paths;Dijkstra;Bipartite Graph Check,BFS;Distance Between Points;Queue;Stack
user476,Tree DP;bitmasks;fft;games,4,fft;Tree DP;bitmasks;games;geometry,Tree DFS;brute force;combinatorics;dp;math
user4762,Two Pointers on Sorted Array,1,Two Pointers on Sorted Array;shortest paths;2D DP;Knapsack;Tree DFS,sortings
user478,Bipartite Graph Check;Line Intersection;Max Flow;String Matching;binary search;bitmasks;flows;geometry;graph matchings;graphs;hashing;shortest paths;sortings;strings,14,geometry;Line Intersection;hashing;binary search;flows,BFS;DFS;Distance Between Points;Hash Map;Orientation Test;Priority Queue;brute force;data structures;math
user4785,1D DP;Backtracking;Tree DFS;Tree DP;bitmasks;dp;two pointers,7,Tree DP;1D DP;two pointers;Backtracking;Tree DFS,DFS;Recursion;brute force;data structures;math
user4804,Distance Between Points;Segment Tree;geometry;shortest paths,4,Distance Between Points;geometry;shortest paths;Segment Tree;dsu,Recursion;data structures;graphs;math
user4808,Bipartite Graph Check;Distance Between Points;Max Flow;Orientation Test;Priority Queue;Tree DFS;Tree DP;binary search;data structures;flows;geometry;graph matchings;hashing;shortest paths;trees;two pointers,16,Orientation Test;geometry;Distance Between Points;two pointers;Max Flow,BFS;DFS;Hash Map;Queue;Stack;dp;graphs;math;sortings;strings
user482,2D DP;Binary Search on Array;Dijkstra;Tree DP;binary search;flows;geometry,7,geometry;Dijkstra;flows;binary search;Binary Search on Array,1D DP;Graph Representation;Priority Queue;Tree DFS;dp;graphs;shortest paths;sortings
user4827,flows;geometry,2,geometry;flows;Convex Hull;Max Flow;Dijkstra,graphs;shortest paths
user4832,Dijkstra;Distance Between Points;Orientation Test;flows;geometry;graph matchings;shortest paths,7,Orientation Test;graph matchings;Dijkstra;geometry;flows,Graph Representation;Priority Queue;graphs;math
user4835,Binary Search on Answer;Binary Search on Array;Bipartite Graph Check;Dijkstra;binary search;fft;flows;geometry;graph matchings;shortest paths,10,graph matchings;Bipartite Graph Check;Dijkstra;geometry;flows,BFS;DFS;Graph Representation;Priority Queue;dp;graphs;sortings
user4841,2-sat;Binary Search on Array;Distance Between Points;Meet-in-the-middle;binary search;flows;geometry;graph matchings,8,Distance Between Points;graph matchings;geometry;flows;binary search,Strongly Connected Components;brute force;dp;graphs;math;shortest paths;sortings
user4845,DFS;Distance Between Points;Ordered Set;geometry;shortest paths,5,Distance Between Points;geometry;DFS;Ordered Set;shortest paths,Graph Representation;data structures;graphs;math
