student_id,weak_kcs,n_weak,weakest_5
user5069,Max Flow;Priority Queue;flows;geometry;graph matchings,5,geometry;Max Flow;graph matchings;flows;Priority Queue
user5077,Priority Queue;Topological Sort;dsu;geometry,4,Distance Between Points;geometry;graph matchings;Priority Queue;flows
user5086,Connected Components;Convex Hull;DFS;Distance Between Points;Line Intersection;Max Flow;Priority Queue;dsu;flows;geometry;graph matchings,11,Line Intersection;Polygon Area;Orientation Test;Distance Between Points;Convex Hull
user5108,Max Flow;flows;graph matchings,3,Min Cut;Distance Between Points;Max Flow;graph matchings;flows
user511,,0,graph matchings;Max Flow;flows;Interval DP;DFS
user5111,Cycle Detection;DFS;dsu;flows;geometry;graph matchings,6,Min Cut;geometry;graph matchings;Dijkstra;Priority Queue
user5119,Connected Components;DFS;Dijkstra;Distance Between Points;Priority Queue;dsu;flows;geometry;graph matchings,9,Line Intersection;Orientation Test;Distance Between Points;geometry;graph matchings
user5142,Bitmask Enumeration;Fast Exponentiation;Permutations;binary search;bitmasks;brute force;combinatorics;constructive algorithms;divide and conquer;flows;games;graphs;greedy;implementation;math;number theory;probabilities;shortest paths;trees,19,games;graphs;number theory;flows;probabilities
user5156,,0,constructive algorithms;flows;Simulation;dsu;implementation
user5167,,0,flows;geometry;Bipartite Graph Check;shortest paths;Tree DFS
user5187,Distance Between Points;Line Intersection;Priority Queue;geometry,4,Line Intersection;Distance Between Points;geometry;Priority Queue;dsu
user5195,Brute Force Enumeration;Divisors;Prime Factorization;Prime Sieve;Simulation;bitmasks;brute force;combinatorics;constructive algorithms;data structures;dsu;games;implementation;interactive;math;number theory,16,number theory;math;Prime Sieve;games;data structures
user5198,flows;geometry,2,Line Intersection;Distance Between Points;geometry;flows;Priority Queue
user520,divide and conquer,1,divide and conquer;string suffix structures;constructive algorithms;probabilities;trees
user5202,,0,dsu;trees;graphs;hashing;Suffix Automaton
user5204,Binary Search on Array;Brute Force Enumeration;Hash Map;Sliding Window;Two Pointers on Sorted Array;binary search;brute force;data structures;divide and conquer;flows;graphs;greedy;implementation;sortings;strings;trees;two pointers,17,two pointers;data structures;Fenwick Tree;binary search;Multiset
user5210,,0,dsu;Priority Queue;Ordered Set;Hash Map;data structures
user5217,,0,flows;dsu;Tree Diameter;Tree DP;Graph Representation
user522,,0,Tree DFS;hashing;fft;graphs;Binary Search on Answer
user5235,Binary Lifting;Brute Force Enumeration;Connected Components;Dijkstra;Fenwick Tree;Graph Representation;Simulation;constructive algorithms;data structures;divide and conquer;dp;dsu;graphs;implementation;shortest paths;trees;two pointers,17,shortest paths;graphs;trees;divide and conquer;data structures
user5236,Dijkstra;Distance Between Points;Max Flow;Priority Queue;flows;geometry,6,Polygon Area;Distance Between Points;geometry;Max Flow;graph matchings
user5251,Convex Hull;Dijkstra;Distance Between Points;Max Flow;Orientation Test;Polygon Area;flows;geometry,8,Polygon Area;Orientation Test;Distance Between Points;Convex Hull;geometry
user5254,Max Flow;divide and conquer;fft;flows;graphs;shortest paths,6,flows;divide and conquer;shortest paths;graphs;fft
user5259,Priority Queue;flows;geometry,3,Polygon Area;Distance Between Points;geometry;graph matchings;Dijkstra
user5274,geometry,1,Distance Between Points;geometry;dsu;shortest paths;Connected Components
user5276,2-sat;Bipartite Graph Check;Connected Components;DFS;dsu;geometry,6,Polygon Area;Distance Between Points;geometry;graph matchings;Dijkstra
user5288,Monotonic Stack;Prime Sieve;Stack;constructive algorithms;math;number theory,6,number theory;Prime Sieve;math;Stack;constructive algorithms
user5303,flows;geometry;graph matchings,3,Polygon Area;geometry;graph matchings;Dijkstra;flows
user533,Convex Hull;Line Intersection;geometry,3,geometry;Polygon Area;Line Intersection;Convex Hull;Fenwick Tree
user5332,Dijkstra;Priority Queue;geometry,3,Distance Between Points;geometry;graph matchings;Dijkstra;flows
user5334,Priority Queue,1,Priority Queue;shortest paths;dsu;Tree Diameter;Tree DFS
user5338,Priority Queue;flows,2,Distance Between Points;geometry;graph matchings;flows;Priority Queue
user5356,Dijkstra;Distance Between Points;Max Flow;flows;geometry;graph matchings,6,Polygon Area;Distance Between Points;geometry;Max Flow;graph matchings
user536,Max Flow,1,Max Flow;flows;Shortest Path in DAG;geometry;Convex Hull
user5373,Bipartite Graph Check;Convex Hull;Dijkstra;Distance Between Points;Line Intersection;Max Flow;Orientation Test;Polygon Area;Priority Queue;flows;geometry;graph matchings,12,Line Intersection;Polygon Area;Orientation Test;Distance Between Points;geometry
user5397,Max Flow;Orientation Test;flows;geometry;graph matchings,5,Orientation Test;geometry;graph matchings;Max Flow;Dijkstra
user5409,Binary Search on Array;Brute Force Enumeration;Tree DFS;Two Pointers on Sorted Array;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;flows;geometry;graphs;greedy;hashing;implementation;shortest paths;sortings;string suffix structures;strings;trees;two pointers,22,trees;divide and conquer;graphs;flows;binary search
user5424,Dijkstra;Line Intersection;Max Flow;flows;graph matchings,5,Max Flow;Line Intersection;flows;graph matchings;Dijkstra
user5425,,0,Interval DP;Tree DP;geometry;2D DP;dp
user5429,Convex Hull;Dijkstra;Distance Between Points;Min Cut;Orientation Test;Polygon Area;Priority Queue;flows;geometry;graph matchings,10,Polygon Area;Orientation Test;Min Cut;geometry;Convex Hull
user5459,Max Flow;divide and conquer;flows;graphs;shortest paths,5,flows;shortest paths;graphs;Max Flow;divide and conquer
user547,,0,geometry;Bipartite Graph Check;flows;DFS;Tree DP
user5487,,0,Dijkstra;dsu;shortest paths;graphs;ternary search
user5491,Dijkstra,1,Distance Between Points;geometry;graph matchings;Dijkstra;Bipartite Graph Check
user5494,BFS;Connected Components;DFS;Graph Representation;Priority Queue;divide and conquer;graph matchings;graphs;shortest paths,9,shortest paths;graphs;flows;Dijkstra;graph matchings
user5497,Max Flow;flows,2,geometry;Max Flow;graph matchings;flows;Priority Queue
user5500,Dijkstra;Max Flow;Polygon Area;geometry;graph matchings,5,Polygon Area;Max Flow;graph matchings;Dijkstra;geometry
user5515,,0,trees;flows;divide and conquer;shortest paths;data structures
user5516,Priority Queue,1,geometry;Priority Queue;dsu;graphs;Hash Map
user5521,geometry,1,geometry;dsu;Connected Components;shortest paths;Cycle Detection
user5533,Binary Search on Array;binary search;bitmasks;brute force;data structures;dp;greedy;sortings;string suffix structures;trees;two pointers,11,binary search;brute force;divide and conquer;two pointers;greedy
user5536,Priority Queue;flows;graph matchings,3,geometry;graph matchings;flows;Priority Queue;Topological Sort
user5539,flows,1,flows;divide and conquer;shortest paths;trees;geometry
user5550,Meet-in-the-middle;Tree DP;brute force;data structures;divide and conquer;dp;shortest paths;trees,8,divide and conquer;trees;dp;data structures;Meet-in-the-middle
user5558,,0,data structures;Fenwick Tree;Hash Map;binary search;two pointers
user5560,1D DP;2D DP;Bitmask DP;Brute Force Enumeration;DP on DAG;Digit DP;Hash Map;Interval DP;Knapsack;Monotonic Stack;Ordered Set;Segment Tree;Simulation;State Simulation;Tree DFS;Tree DP;data structures;divide and conquer;dp;dsu;shortest paths;trees;two pointers,23,Multiset;dp;data structures;Segment Tree;Binary Lifting
user5566,Dijkstra;Topological Sort;dsu,3,geometry;Dijkstra;0-1 BFS;Bipartite Graph Check;Topological Sort
user5567,Bipartite Graph Check;Distance Between Points;Orientation Test;Priority Queue;flows;geometry;graph matchings,7,Orientation Test;Distance Between Points;geometry;Max Flow;graph matchings
user5577,geometry,1,geometry;graph matchings;Shortest Path in DAG;dsu;Connected Components
user5578,Line Intersection;Priority Queue;geometry,3,Line Intersection;Distance Between Points;geometry;graph matchings;Priority Queue
user5591,BFS;DFS;Dijkstra;Max Flow;dsu;flows;geometry,7,geometry;graph matchings;Max Flow;Dijkstra;Priority Queue
user5603,BFS;Dijkstra;Priority Queue;dsu;geometry,5,Distance Between Points;geometry;graph matchings;Dijkstra;Priority Queue
user5617,,0,geometry;flows;Tree DFS;Graph Representation;Tree DP
user5618,Distance Between Points;flows;geometry;graph matchings,4,Distance Between Points;geometry;Max Flow;graph matchings;flows
user5639,Bipartite Graph Check;Dijkstra;flows;geometry,4,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user5641,Max Flow;flows;geometry,3,Distance Between Points;geometry;Max Flow;graph matchings;flows
user5666,2-sat;BFS;Bellman-Ford;Bipartite Graph Check;Connected Components;Convex Hull;Cycle Detection;DFS;Dijkstra;Distance Between Points;Interval DP;Line Intersection;Max Flow;Orientation Test;Polygon Area;Priority Queue;Topological Sort;dsu;flows;geometry;graph matchings,21,Line Intersection;Polygon Area;Orientation Test;Min Cut;Distance Between Points
user5674,Bipartite Graph Check;Connected Components;DFS;DP on DAG;Distance Between Points;Line Intersection;Priority Queue;dsu;flows;geometry,10,Line Intersection;Distance Between Points;geometry;graph matchings;Dijkstra
user5676,,0,dsu;graphs;dp;strings;Sliding Window
user5687,geometry,1,geometry;Dijkstra;flows;dsu;DFS
user569,,0,dsu;shortest paths;Graph Representation;graphs;Stack
user5700,Bitmask Enumeration;Brute Force Enumeration;Fenwick Tree;Ordered Set;Segment Tree;Simulation;bitmasks;brute force;constructive algorithms;data structures;dsu;implementation;number theory;two pointers,14,data structures;Hash Map;Ordered Set;Fenwick Tree;Segment Tree
user5717,Hash Map;binary search;brute force;data structures;divide and conquer;trees;two pointers,7,trees;data structures;binary search;two pointers;divide and conquer
user572,,0,dsu;trees;Monotonic Stack;Priority Queue;ternary search
user5722,Dijkstra;Max Flow;flows;graph matchings,4,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user5726,Max Flow;flows;geometry,3,Max Flow;geometry;flows;Priority Queue;shortest paths
user5727,Convex Hull;Dijkstra;Distance Between Points;Orientation Test;Priority Queue;flows;geometry,7,Orientation Test;Distance Between Points;Convex Hull;geometry;Max Flow
user5741,Distance Between Points;geometry,2,Polygon Area;Distance Between Points;geometry;graph matchings;Dijkstra
user5776,geometry;graph matchings,2,Distance Between Points;geometry;graph matchings;Dijkstra;flows
user5778,Priority Queue;flows;geometry,3,geometry;graph matchings;Dijkstra;flows;Priority Queue
user5784,Line Intersection;flows;geometry,3,geometry;Line Intersection;Orientation Test;flows;Max Flow
user5795,divide and conquer,1,divide and conquer;fft;dp;Meet-in-the-middle;trees
user5808,Dijkstra;Priority Queue;dsu;flows;geometry,5,Polygon Area;Distance Between Points;geometry;Dijkstra;flows
user5821,Dijkstra;Distance Between Points;flows,3,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user5828,Line Intersection;flows;geometry,3,Line Intersection;geometry;flows;Priority Queue;dsu
user5830,Dijkstra;geometry;graph matchings,3,geometry;Max Flow;graph matchings;Dijkstra;flows
user5832,,0,Tree DFS;Graph Representation;Difference Array;Binary Search on Answer;graphs
user5839,Dijkstra;Distance Between Points;Orientation Test;Priority Queue;geometry,5,Line Intersection;Orientation Test;Distance Between Points;Convex Hull;geometry
user584,Max Flow;flows;geometry,3,Max Flow;geometry;Dijkstra;flows;Priority Queue
user5850,Priority Queue;Shortest Path in DAG;flows;geometry;graph matchings,5,Polygon Area;Distance Between Points;geometry;graph matchings;Dijkstra
user5854,2-sat;BFS;Bipartite Graph Check;Cycle Detection;DFS;Graph Representation;Max Flow;Topological Sort;binary search;divide and conquer;fft;flows;geometry;graph matchings;graphs;shortest paths;trees,17,flows;graphs;shortest paths;Max Flow;divide and conquer
user5857,,0,divide and conquer;trees;flows;shortest paths;Binary Lifting
user5861,Max Flow;Priority Queue;flows;geometry;graph matchings,5,Polygon Area;Distance Between Points;geometry;Max Flow;graph matchings
user5866,,0,geometry;Binary Search on Answer;trees;Monotonic Stack;graphs
user5875,,0,trees;Ordered Set;dsu;Priority Queue;Tree Diameter
user5884,Brute Force Enumeration;Simulation;State Simulation;brute force;constructive algorithms;data structures;implementation;interactive,8,Simulation;constructive algorithms;implementation;Brute Force Enumeration;interactive
user5885,,0,flows;Priority Queue;Bipartite Graph Check;dsu;DFS
user589,Priority Queue;geometry,2,Distance Between Points;geometry;Max Flow;graph matchings;flows
user5904,geometry,1,geometry;Polygon Area;flows;trees;Multiset
user5910,Distance Between Points;geometry,2,Distance Between Points;geometry;Priority Queue;Topological Sort;Connected Components
user5917,Bipartite Graph Check;Dijkstra;Orientation Test;Priority Queue;flows;geometry;graph matchings,7,Orientation Test;Min Cut;Distance Between Points;geometry;graph matchings
user5918,,0,geometry;shortest paths;dp;Meet-in-the-middle;Tree DP
user5945,,0,data structures;Multiset;Hash Map;dsu;Priority Queue
user5952,2-sat;Connected Components;Dijkstra;Distance Between Points;Max Flow;Topological Sort;flows;geometry;graph matchings,9,Polygon Area;Distance Between Points;geometry;graph matchings;Max Flow
user5959,Max Flow;Polygon Area;flows;geometry,4,Polygon Area;geometry;Max Flow;graph matchings;flows
user596,,0,divide and conquer;trees;dp;binary search;brute force
user5971,DFS;Dijkstra;Max Flow;dsu;flows;graph matchings,6,Distance Between Points;geometry;graph matchings;Max Flow;Dijkstra
user5974,binary search;divide and conquer;trees,3,trees;divide and conquer;binary search;shortest paths;brute force
