student_id,weak_kcs,n_weak,weakest_5
user5409,Activity Selection;Binary Search on Answer;Binary Search on Array;Brute Force Enumeration;Connected Components;DFS;Greedy Sorting;Interval Scheduling;Tree DFS;Two Pointers on Sorted Array;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;flows;graphs;greedy;implementation;shortest paths;sortings;string suffix structures;trees;two pointers,25,graphs;two pointers;shortest paths;greedy;trees
user5424,Max Flow,1,Max Flow;graph matchings;flows;ternary search;Monotonic Queue
user5425,,0,Lowest Common Ancestor;Interval DP;Tree DFS;trees;2D DP
user5429,Min Cut;flows,2,Min Cut;flows;Max Flow;graph matchings;Binary Lifting
user5459,divide and conquer;graphs;shortest paths;trees,4,graphs;trees;divide and conquer;shortest paths;Tree DFS
user547,,0,geometry;flows;Bipartite Graph Check;Ordered Set;DFS
user5487,,0,ternary search;dsu;graphs;Dijkstra;shortest paths
user5491,,0,geometry;graph matchings;Distance Between Points;Bipartite Graph Check;2D DP
user5494,BFS;Binary Lifting;Connected Components;DFS;Graph Representation;Priority Queue;Tree DFS;graph matchings;graphs;shortest paths,10,graphs;DFS;Bipartite Graph Check;Connected Components;BFS
user5497,Max Flow,1,Max Flow;flows;graph matchings;geometry;2-sat
user5500,Max Flow;flows;graph matchings,3,flows;Max Flow;graph matchings;2-sat;shortest paths
user5515,Bipartite Graph Check;Connected Components;DFS;Tree DFS;flows;graph matchings;graphs;shortest paths;trees,9,graphs;flows;trees;graph matchings;DFS
user5516,,0,Priority Queue;geometry;graphs;dsu;Hash Map
user5521,,0,geometry;Cycle Detection;Hash Map;dsu;Monotonic Stack
user5533,Binary Search on Array;Bitmask Enumeration;Fast Exponentiation;binary search;bitmasks;brute force;combinatorics;data structures;dp;games;greedy;math;two pointers,13,bitmasks;brute force;Bitmask Enumeration;games;two pointers
user5536,graph matchings,1,graph matchings;flows;2-sat;geometry;Priority Queue
user5539,geometry,1,geometry;divide and conquer;graphs;flows;two pointers
user5550,1D DP;Bitmask DP;Meet-in-the-middle;Tree DFS;Tree DP;brute force;divide and conquer;dp;shortest paths;trees,10,dp;divide and conquer;Meet-in-the-middle;Tree DP;trees
user5558,,0,binary search;Fenwick Tree;two pointers;data structures;Binary Search on Array
user5560,1D DP;2D DP;Bitmask DP;DP on DAG;Digit DP;Interval DP;Knapsack;Monotonic Stack;Ordered Set;Segment Tree;Tree DP;brute force;data structures;divide and conquer;dp;dsu;shortest paths,17,dp;Multiset;Bitmask DP;shortest paths;DP on DAG
user5566,,0,geometry;2-sat;Bipartite Graph Check;Strongly Connected Components;Interval DP
user5567,Distance Between Points;Orientation Test;flows;geometry;graph matchings,5,Orientation Test;geometry;Distance Between Points;graph matchings;Max Flow
user5577,geometry,1,geometry;graph matchings;Shortest Path in DAG;Knapsack;Connected Components
user5578,Line Intersection;geometry,2,Line Intersection;geometry;Distance Between Points;graph matchings;Priority Queue
user5591,Max Flow;geometry,2,geometry;graph matchings;Max Flow;flows;2-sat
user5603,geometry,1,geometry;Distance Between Points;graph matchings;flows;2-sat
user5617,,0,Binary Search on Answer;flows;Binary Search on Array;geometry;binary search
user5618,,0,geometry;graph matchings;Max Flow;Distance Between Points;flows
user5639,flows,1,Max Flow;graph matchings;flows;Dijkstra;Bipartite Graph Check
user5641,2-sat,1,2-sat;Max Flow;graph matchings;flows;graphs
user5666,Convex Hull;Distance Between Points;Line Intersection;Max Flow;Orientation Test;Polygon Area;flows;geometry;graph matchings,9,Min Cut;Line Intersection;Orientation Test;Polygon Area;geometry
user5674,Distance Between Points;Line Intersection;geometry,3,Line Intersection;geometry;Distance Between Points;graph matchings;flows
user5676,,0,graphs;dsu;dp;Sliding Window;combinatorics
user5687,geometry,1,geometry;flows;Interval DP;2D DP;Dijkstra
user569,,0,graphs;shortest paths;dsu;ternary search;trees
user5700,Bitmask Enumeration;Difference Array;Fenwick Tree;Ordered Set;Segment Tree;bitmasks;brute force;data structures;dsu;games;greedy;implementation;math;number theory;two pointers,15,bitmasks;Bitmask Enumeration;brute force;data structures;Fenwick Tree
user5717,Binary Search on Answer;Binary Search on Array;Tree DFS;binary search;brute force;data structures;dsu;greedy;trees;two pointers,10,trees;data structures;binary search;two pointers;Binary Search on Array
user572,Priority Queue,1,Priority Queue;dsu;Monotonic Stack;Dijkstra;Tree Diameter
user5722,Max Flow;flows;graph matchings,3,graph matchings;Max Flow;flows;Bipartite Graph Check;Dijkstra
user5726,,0,flows;Max Flow;shortest paths;graphs;ternary search
user5727,Orientation Test;geometry,2,Orientation Test;geometry;Distance Between Points;Convex Hull;Max Flow
user5741,Distance Between Points;geometry,2,geometry;Polygon Area;Distance Between Points;graph matchings;flows
user5776,graph matchings,1,flows;graph matchings;2-sat;Priority Queue;geometry
user5778,flows,1,graph matchings;flows;Dijkstra;Topological Sort;Priority Queue
user5784,,0,hashing;strings;KMP;Hash Map;string suffix structures
user5795,,0,dp;divide and conquer;fft;Meet-in-the-middle;brute force
user5808,geometry,1,Polygon Area;geometry;Distance Between Points;2D DP;2-sat
user5821,flows,1,Max Flow;flows;graph matchings;geometry;Hash Map
user5828,Line Intersection;geometry,2,Line Intersection;geometry;flows;2D DP;Priority Queue
user5830,graph matchings,1,Max Flow;flows;graph matchings;Bipartite Graph Check;Priority Queue
user5832,,0,graphs;trees;Tree DFS;Binary Search on Answer;binary search
user5839,Orientation Test;geometry,2,Line Intersection;geometry;Orientation Test;Convex Hull;Distance Between Points
user584,,0,Binary Lifting;Hash Map;Max Flow;flows;Lazy Segment Tree
user5850,flows;geometry;graph matchings,3,graph matchings;flows;geometry;Polygon Area;Distance Between Points
user5854,Binary Search on Array;Max Flow;binary search;flows;graphs;shortest paths;trees;two pointers,8,graphs;binary search;trees;Fenwick Tree;shortest paths
user5857,,0,trees;divide and conquer;graphs;brute force;Binary Lifting
user5861,Max Flow;graph matchings,2,Max Flow;graph matchings;flows;geometry;Polygon Area
user5866,,0,graphs;Binary Search on Answer;Monotonic Stack;binary search;divide and conquer
user5875,,0,Priority Queue;dsu;Queue;shortest paths;Max Flow
user5884,Bitmask DP;Bitmask Enumeration;Brute Force Enumeration;Prefix Sum;Simulation;Stack;State Simulation;bitmasks;brute force;constructive algorithms;dsu;implementation;interactive;number theory,14,constructive algorithms;interactive;Simulation;Prefix Sum;implementation
user5885,,0,flows;Priority Queue;Bipartite Graph Check;Hash Map;dsu
user589,geometry,1,geometry;Distance Between Points;Max Flow;graph matchings;flows
user5904,,0,geometry;binary search;Binary Search on Array;flows;Binary Search on Answer
user5910,Distance Between Points;geometry,2,geometry;Distance Between Points;Priority Queue;2D DP;Topological Sort
user5917,Orientation Test;geometry;graph matchings,3,Min Cut;Orientation Test;geometry;graph matchings;Distance Between Points
user5918,,0,binary search;geometry;Knapsack;Binary Search on Array;2D DP
user5945,Monotonic Stack;Priority Queue;Stack;dsu,4,dsu;Difference Array;Monotonic Stack;Priority Queue;Stack
user5952,Distance Between Points;geometry;graph matchings,3,Polygon Area;geometry;graph matchings;Distance Between Points;Max Flow
user5959,Max Flow;flows,2,graph matchings;Max Flow;flows;graphs;Connected Components
user596,trees,1,trees;binary search;brute force;graphs;two pointers
user5971,Max Flow;graph matchings,2,geometry;Distance Between Points;graph matchings;Max Flow;flows
user5974,binary search;divide and conquer;graphs;trees,4,shortest paths;divide and conquer;trees;graphs;binary search
user5979,geometry,1,geometry;flows;Max Flow;Interval DP;Topological Sort
user5980,BFS;Binary Lifting;Binary Search on Answer;Binary Search on Array;Connected Components;DFS;Graph Representation;Greedy Sorting;Topological Sort;Tree DFS;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;flows;graph matchings;graphs;greedy;implementation;shortest paths;sortings;string suffix structures;ternary search;trees;two pointers,27,divide and conquer;graphs;trees;shortest paths;binary search
user5989,Binary Search on Array;Bitmask Enumeration;binary search;bitmasks;brute force;data structures;divide and conquer;games;greedy;implementation;trees;two pointers,12,brute force;two pointers;bitmasks;binary search;data structures
user5996,1D DP;2D DP;Bitmask DP;Brute Force Enumeration;DP on DAG;Fenwick Tree;Hash Map;Knapsack;Longest Increasing Subsequence;Mo's Algorithm;Segment Tree;Tree DP;binary search;bitmasks;brute force;data structures;divide and conquer;dp;greedy;shortest paths;string suffix structures;trees;two pointers,23,dp;divide and conquer;brute force;Bitmask DP;1D DP
user6014,,0,2D DP;geometry;dp;Strongly Connected Components;Interval DP
user602,,0,Max Flow;flows;graph matchings;Dijkstra;Priority Queue
user6037,,0,2-sat;Priority Queue;Ordered Set;Strongly Connected Components;Hash Map
user604,Ordered Set;data structures;dsu;two pointers,4,dsu;Queue;Ordered Set;Monotonic Stack;data structures
user6088,graphs,1,geometry;graphs;trees;greedy;binary search
user6091,1D DP;Backtracking;Brute Force Enumeration;Meet-in-the-middle;Prefix Function;Segment Tree;Simulation;String Matching;Tree DFS;Tree DP;Trie;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;dp;flows;graphs;greedy;hashing;implementation;interactive;shortest paths;string suffix structures;strings;trees;two pointers,29,strings;divide and conquer;string suffix structures;brute force;hashing
user6105,,0,Fenwick Tree;trees;data structures;binary search;ternary search
user614,,0,Polygon Area;graph matchings;geometry;Distance Between Points;flows
user6140,Max Flow;flows;graph matchings,3,Max Flow;graph matchings;flows;shortest paths;Interval DP
user6148,,0,Max Flow;flows;graph matchings;geometry;Polygon Area
user6149,Priority Queue;graph matchings,2,graph matchings;Priority Queue;dsu;Bipartite Graph Check;probabilities
user6158,geometry;graph matchings,2,Max Flow;graph matchings;Polygon Area;geometry;2-sat
user6167,,0,flows;geometry;2-sat;Bipartite Graph Check;Distance Between Points
user6178,bitmasks;brute force,2,bitmasks;brute force;Bitmask Enumeration;binary search;two pointers
user6182,flows,1,flows;Multiset;graph matchings;trees;shortest paths
user6192,,0,Max Flow;flows;graph matchings;geometry;Convex Hull
user6197,Line Intersection;Max Flow;Min Cut;geometry;graph matchings,5,Line Intersection;geometry;Min Cut;graph matchings;Max Flow
user6198,Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;Greedy Sorting;Hash Map;Segment Tree;Simulation;State Simulation;Two Pointers on Sorted Array;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;dp;fft;games;greedy;implementation;math;probabilities;sortings;string suffix structures;trees;two pointers,26,brute force;implementation;two pointers;greedy;data structures
user621,Max Flow;Orientation Test;geometry;graph matchings,4,Orientation Test;geometry;Distance Between Points;graph matchings;Max Flow
user6219,,0,flows;graphs;dsu;Binary Search on Answer;geometry
user6224,geometry,1,geometry;flows;Distance Between Points;Priority Queue;Shortest Path in DAG
user6227,flows,1,flows;graph matchings;geometry;Priority Queue;Polygon Area
user623,,0,geometry;flows;Priority Queue;Connected Components;BFS
user6247,Tree DFS;trees,2,trees;Sparse Table;Tree DFS;ternary search;binary search
user6256,1D DP;Brute Force Enumeration;Connected Components;DFS;Graph Representation;Greedy Sorting;Segment Tree;Sliding Window;State Simulation;Two Pointers on Sorted Array;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;flows;graphs;greedy;implementation;shortest paths;sortings;trees;two pointers,24,divide and conquer;shortest paths;dp;Meet-in-the-middle;trees
user6270,Convex Hull;Distance Between Points;Orientation Test;geometry,4,geometry;Orientation Test;Polygon Area;Distance Between Points;Convex Hull
user6280,,0,graph matchings;flows;2-sat;Strongly Connected Components;2D DP
user6293,,0,graph matchings;flows;Max Flow;Ordered Set;Binary Search on Answer
user6295,,0,geometry;2D DP;Connected Components;graphs;Binary Search on Answer
user6312,,0,geometry;Hash Map;graphs;Binary Search on Answer;trees
user6317,,0,geometry;Knapsack;Hash Map;hashing;interactive
user6329,Conditional Probability;Expected Value;probabilities,3,probabilities;Conditional Probability;Expected Value;combinatorics;games
user6333,Max Flow,1,geometry;graph matchings;Max Flow;flows;Priority Queue
user6334,,0,geometry;graph matchings;Max Flow;flows;Interval DP
user6336,dsu,1,dsu;Difference Array;Stack;Prime Sieve;Divisors
user634,,0,dsu;trees;Binary Search on Array;shortest paths;Bitmask DP
user6350,geometry,1,Polygon Area;geometry;Distance Between Points;2-sat;2D DP
user6363,Min Cut;geometry,2,Min Cut;geometry;Max Flow;graph matchings;Distance Between Points
user6374,geometry,1,geometry;Polygon Area;flows;Priority Queue;Bipartite Graph Check
user6375,,0,flows;geometry;Interval DP;dsu;Binary Search on Answer
user6376,geometry,1,geometry;Polygon Area;graph matchings;Max Flow;flows
user6391,,0,Tree DP;Interval DP;dp;Max Flow;ternary search
user6392,Brute Force Enumeration;Simulation;binary search;brute force;constructive algorithms;implementation;interactive;strings,8,constructive algorithms;brute force;interactive;implementation;Simulation
user6396,Binary Lifting;Bitmask Enumeration;Difference Array;Ordered Set;Priority Queue;Segment Tree;Stack;bitmasks;brute force;data structures;dsu,11,Bitmask Enumeration;Monotonic Stack;dsu;bitmasks;data structures
user6401,,0,Strongly Connected Components;2D DP;Ordered Set;Topological Sort;dsu
user6402,,0,Interval DP;geometry;Strongly Connected Components;dsu;Hash Map
user6403,Activity Selection;Binary Search on Answer;Binary Search on Array;Brute Force Enumeration;Coordinate Compression;Custom Comparator Sorting;Fenwick Tree;Greedy Sorting;Max Flow;Sliding Window;Two Pointers on Sorted Array;binary search;brute force;constructive algorithms;divide and conquer;flows;graphs;greedy;implementation;interactive;shortest paths;sortings;trees;two pointers,24,greedy;binary search;Activity Selection;Binary Search on Array;sortings
user6421,graphs,1,graphs;shortest paths;trees;Graph Representation;DFS
user6422,Brute Force Enumeration;Connected Components;DFS;Dijkstra;Max Flow;Monotonic Stack;Segment Tree;Stack;Topological Sort;Tree DFS;brute force;data structures;divide and conquer;dp;dsu;flows;graphs;shortest paths;trees;two pointers,20,data structures;shortest paths;graphs;trees;Priority Queue
